ID,Age,DaysSinceCreation,NameHash,DocIDHash,AverageLeadTime,LodgingRevenue,OtherRevenue,BookingsCanceled,BookingsNoShowed,BookingsCheckedIn,PersonsNights,RoomNights,DaysSinceLastStay,DaysSinceFirstStay,DistributionChannel,MarketSegment,SRHighFloor,SRLowFloor,SRAccessibleRoom,SRMediumFloor,SRBathtub,SRShower,SRCrib,SRKingSizeBed,SRTwinBed,SRNearElevator,SRAwayFromElevator,SRNoAlcoholInMiniBar,SRQuietRoom
47034,35,308,0xB44B3CE766CC77312E8176690AB5E32B1F3B4F7104638DAFF1B453A47F7A2E85,0x3EC2724FA0684CB8AFF8E2B1ED13AD10D759F636DFDCCB74A4E73560A1CB5D9D,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,1,0,0,0,0,0,0
63120,30,175,0xCB4F34463345D897844FB5DB91C2BC1C530CD5DBE60C2174043D11585F356821,0xCCDEBE3B375BD9BB03CE595C1B61D74DCB76D396749A908E2FB80451F295CA4B,125,672.1,135,0,0,2,12,6,175,178,Travel Agent/Operator,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
27046,70,612,0x660F419664B4B5CF3CDBE3211460EFADB516C6A0EA095EE0A163F876F3A9058B,0x485CEB43F2D356D307E97E4491B89915056FA7272A8FF2C16528550217CD8508,123,375,56,0,0,1,8,4,616,616,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,1
47569,4,303,0x84B5D2007BEA448F3B07E4A859599822F74FCD8ADC840706F18EDD4484063FAC,0x0D6F4D56A3A0AFEB4846172ED6323D77825BC186FA2D9C9F57334567843F1B06,200,126,20,0,0,1,3,1,304,304,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
40995,35,411,0xB708D6DA13A41B18DD08CC972115B0BAA53459B6258A029A6058C95038231DAF,0xC128ABD944F130E1BD42D2D0FAC189CA37196364F16BCB1EECF70EB8FB816D24,3,254,46,0,0,1,4,2,413,413,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
76135,50,79,0xA907914C8430550A14BABB61F3D0B866220236D83088CC41B766267E569C2E18,0x79FF443F30290F67859B2ABACC2AFCD5B9A848367240788DCB637E6FBC9A246A,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
3613,38,1009,0xAA8EEEDC4A3F5D5B95BFA63882FB71125385EA94BFF93377D6272F83B29DEBC8,0x39114E63470FF8053BF11A8E48866B7D35D8D75D58A8ACB43590018FC6DA8FFE,77,195.6,28,0,0,1,4,2,1011,1011,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
26642,38,618,0x78C889DE612513668E638861A99F9A0A44678307677E1E09B241FAB903216354,0x18AF4F8DA2F800782038AA596130078B37941D35E90198FF0ED965A1605DFE73,159,204,26,0,0,1,4,2,620,620,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
44416,50,339,0x9B8D53766EF3674C74110C329EC4BF6A5402F1CD4986B603D97BB76868C6951F,0x964BBA9C3582B3861019F6AD68F72E5A9B87115C8DD05FD676AC65F738CFE200,40,158,23.9,0,0,1,2,2,341,341,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
11276,63,882,0x0A8BE6E85ED4A62E79C95F83F6593A88D15AE35995E8E829C02329B9B6E6E369,0xFA8AA6A3DE88326DC0798471FECF50666E5BAF38E1D1299BD7856D5316EBEB4F,198,136,126.5,0,0,1,4,2,884,884,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
14392,NULL,836,0xE7ABA76CF94C1CFA3C2B52B976FFCAD0A799DBA1203E9775DD7A81EA8EFD1E6B,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,0,159,26.2,0,0,1,1,1,837,837,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
26330,50,623,0x345F420660E8AFDCD5A35D06B1B8128A987DD82ECE0E8757B1AAE8B7393F7B47,0xE29D18FB485C678B9C3A416AD2EEA222DBFC9171820CE03830890475EE9D88C3,133,228,125,0,0,1,4,2,625,625,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
16527,53,806,0xE9C516E298A2646D8D75BFA40B21FFFDB32D81AD6D72795007772E6DF1BF0798,0xA2F13D7558C55B7BE8F8FD9A084A35E9B2FEB84FBD368F657D7DD7CB3CA6A163,120,1082.7,198,0,0,1,6,3,809,809,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
20357,52,733,0xB7CDE6730D30A5CE35EB4E6DDD8368C33B73150699862AE983F2C3368582A399,0x7FF6F5F1D838520EFBF33DD00849CA187BDAE9E02EBC36DEBBDE128220877173,41,53,14,0,0,1,2,1,734,734,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,1,0,0,0,0
58594,25,209,0x0A182523F83B87378822027F9A15BF9FBAB18DA935695A1473FD083A31512A4E,0x4FCC5D965AB7738561F264A10D9F4BDCDC6ACFEAB04BC2D6D09E777989551193,8,419.68,61,0,0,1,8,4,213,213,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
40421,48,420,0x1281167A34F6EA6E803869C4934D083050EF5D7260B9925A89E1C3D3114915E5,0xECA5E3400F49DA99E1BA89FCB70F21E83E28483893A86B0CBAA68BDE9D0D1A58,54,285.3,42,0,0,1,6,3,423,423,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
44087,43,344,0x9902CC1BC85A9953C34C7C5D4CBAB528BD759763FF866CC70CC4D182F85A2C14,0xC2233A7EF3558696CB6C46AB625ED10484CEF13142AD808CCDF47943C353D33E,1,266,14,0,0,1,2,2,346,346,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,1,0,0,0,0
44815,66,334,0xF9A6F8891AE812455A765979024D7F8AA67C34E86E042317C05E1BF95EA5ED45,0x5A553E0FF4DF165A11BD04754A5DD841355E597DF96129A05146D8E6F8624136,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
39590,NULL,433,0x1019642CBA6AB40EEF19DFBE426ADB1ACA55BB372BBDCAFA57C67D34619C3D1D,0xB640D26B8F4D2D120AB57673B14D79D54040076C36E78A221570932E5B8125B1,181,384,76,0,0,1,6,3,436,436,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
81179,34,32,0x4B89F4E361C1CCF83D07F5AF1377CBE42882AA822989334FB002AAD4191B8EA1,0xC0E419BFBAA02BA85B9A2BB0D0C9698B139B6BEF053C93AB9D9CAE56D34B61C9,21,309,235.5,0,0,1,4,2,34,34,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,49,912,0x2FFC85A40810438447207916D6C9E06F21D59D8DC3C103C54D70CB4202E924F1,0x059AACCFEBF48767328F25B5300489BD3270BFA091E534E91C836E82FFBF3521,2,152,21,0,0,1,3,1,913,913,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
11312,82,882,0xEEB1A2A62724B16C63FE53B93325F67F79F7AEB001CE4D48AC7491614532EC1E,0xAD7E256F9230AD9FC897AFEDFD7B43F0D7D22DC2E1AE41ADBD1E6C4747A8ED96,301,128,57,0,0,1,2,2,884,884,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
24545,30,651,0x04F8D5580281C0CF1728F0620A757E53DDABE7823E9F0ADC586BC82C99F5EAF3,0xE820FAAF2CC3C7E79AEA5D2A550142B5F4D2680F8621443E1122612A72A7A7A3,69,255.6,126.6,0,0,1,6,3,654,654,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,1
66620,55,148,0x9FFD0BE67005257598C7A88A3A7381148765A9EDE33059827166F83ECB614529,0xF57B56265E18E89D8D609EF8F910A6134DBDB8E6E7AA8821764B85EB1E8007D2,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
54583,60,243,0x6AACA4F06614BA4B342D1B66CC5CB97A96BA3D0391FB14E417D0A58069FB67A7,0xDAEEA01906D4D6ECF17AA22CBA669E1F985C3B0355302305F24A7B0E17E54E19,36,1002,91.5,0,0,1,12,6,249,249,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
698,60,1069,0x63203BF5B72D7FFEC56F451979024F29E4681AEEC09D33151260F3DB5EE490F4,0x628C3B5614405A4DF529A52DB3A58BBD3B01D0D9665C5746751CCC7832CCEFBF,0,0,0,0,0,0,0,0,-1,-1,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
9424,38,912,0x7F185F2FF3356819B5474BFE8CDDF799B340A899B632A1A342518AC929B7C9B9,0xF57961EC64DCA43F82D64E1C48D0077FC2F5506CE3367216B560700866B274BE,79,387.75,185,0,0,1,9,3,915,915,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
28891,NULL,586,0x5CD7E5FDCC3C3710F1CDE508F2E639CFC4492E4EFBA9B744E35BC238D974C63B,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,18,216,37.5,0,0,1,4,2,588,588,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
52747,NULL,257,0x5F4FCF567368C5EFCBA9BC07FD41274D89D6E3341E6101B34024071366F1AF44,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,173,1225.8,63,0,0,1,3,3,260,260,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
514,38,1081,0x6410A28487399F99373EB74CE9FB8D502E7EFA106B603127F531AEF3D143586A,0x3C0501BC1BF6DB5892CF4B6819E265F0A0F52B417301BA304D85182B7FBA89E4,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
71999,55,109,0xE126DBF9DF5D78B402338616205025E5FEE38C676C025ABAE520F0E9687F236F,0xA53D63AD29404D2191EB73639CC0F22487B7D8BC007FB848150B42A5EADA96DE,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,1,0,0,0,0,0,0,1,0,0,0,0,0
27612,67,604,0xAA608C6CC37B300B4F5ACD3965D0809A7C83C091256736F1AD70AF455CBAC381,0x18B02DE19EEA37A53D1F41B7AC32A245081EE72C54C8CD0A3D5338D8E67A708B,195,584.22,103,0,0,1,14,7,611,611,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
47678,50,302,0x378DB582BC3D99A80CCDF28110A073773FC85C09A48D160E2E99215A59F149D9,0xD07B4450F321264AA81EC398245295ADC93EB04473E24D7374B2BF190BDE01E1,77,320.28,63,0,0,1,9,3,305,305,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,29,849,0xDCA2083C8D873D278DB1D1173964DD7165D3AC384ED52C61F907A04223C308FB,0x62F36961B1684567EA05A92165A43B26A6BB6F7CEB3D7E3F265EF25582EE21D8,190,313.72,36,0,0,1,4,4,853,853,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
36847,60,468,0x75B283EBABF66828D5F4F53407532E77399E6438833AE2B0C7E9B1B4246D9C1B,0x0E08EA38C822FED50783E4E3A34BCB1667C5FFF021C78704E12572DB8363CBDC,78,94.4,24.5,0,0,1,2,1,469,469,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
39213,39,438,0x8D0C69C240651F68406FCE71E2EE3BE84B79DCE549413A6669EB6599A2EBBF42,0xBDB9FF46DAEDC2243BF669FED07E30C99884A31C75D791F52BF8046EB8E1E356,50,411,42,0,0,1,6,3,441,441,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,1
24998,26,644,0xE8432BE1647D4585A2D8C1E5EF08B20BA0386DD3E34D79725277A2D05DBFDDB2,0xD6C5EE84057F7057CE99801D3744B056259A0A6D766B088867797C0A7FC152E3,137,189,43.5,0,0,1,6,3,647,647,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
27508,48,605,0xD63EDB3043F48969AADA411915F6F95EED40AB1A1645A989908D676C86119A6B,0x04B885730883CA469B55DA82D75BD8B1AC710789C2DCA02C3DCC21A8931BD900,67,324,54,0,0,1,6,3,608,608,Corporate,Groups,0,0,0,0,0,0,0,0,0,0,0,0,0
48400,78,295,0xD1B41EC3344D66B6B335648EC1F2257E7A2D266CB26E8D3A3398CC021E86EED4,0xA62F56FD34D84037FA1D73127842C5B79D49A52DE1DB0E2EFF61D7EA5CFFA132,60,253.85,176,0,0,1,6,3,298,298,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,1,0,0,0,0
61622,10,186,0x10F904984E104F32DAF4056446E9BEA820E1F9EDA7E7B7446F2AB4B0ACE50C97,0xCA33DFE0C6D25F79145E26B7BCE420C1C68C96C903651B23AB1056B676E290B4,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
34749,37,499,0xFF5877AB1257C5AB900AAC63955F9E814E757BB49805D21457FBC65D6C194266,0x0BFECC616B07618D1A592079C3952BFB63F543E4EFBE93B88B4D0EFD7728D389,135,354,51,0,0,1,6,2,501,501,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
42594,27,375,0x05911470E2B71C35DE2F2FA7756E63DB410E44C2B75BB0DD39D0E8A0E8BD8CBA,0x1D713DF73003328FF442333BE3B30822553EEA739A923DC949635C440543A44C,13,59,7,0,0,1,1,1,376,376,Corporate,Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0
39099,48,439,0x4DDA73AD347909E2A5C4B483DC490A33703C35E2787DF04B0D579FF90D86183F,0x7736FD92FBC78A4A7BCB202A165A197FCB014513E80B4F7CDC3C7D7BF12E04C5,4,1272,126,0,0,1,6,2,441,441,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
8860,56,920,0xA7B2B15ACBAB13967346E5518839DA75AE54873D524EC2D49BC01ADBF000E432,0x4D70B31B7BFE8F2AD1A9BF133FE9DB349BB1113ED178C15C656DCCC44DBBD554,56,194.76,64.5,0,0,1,6,3,923,923,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
81625,34,25,0xA6B8A21BC040C41D55A7D2AF8AEBD969FE48C007453A6DE17FC3D4B410AEC439,0x9F95046797A12F7C177DF5EE78FF15A3C8F0D2D76441CE722C0264A0C89E73DB,66,624.05,180.5,0,0,1,14,7,32,32,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,1
46651,53,313,0x884C7A92A56D44BCB9ABD678469D633D84F30D2A9BFFFC9392403FC8892CF4B1,0xA3D50483F974F239B979F097BFFF3249AE2759DE4B6F394C9915219F496AD4D7,2,85.25,14,0,0,1,2,1,313,313,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
24466,68,651,0x8FC872CFE4817513DC789064258CB62A9DD4C664D3AB41CF022172C3DEB5515D,0x5AF404C9352AE5EC2EEF5F1A03093D931791872AE8EFCC567B5D8DF701A504BC,244,108,58.5,0,0,1,8,4,655,655,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
71276,47,115,0x62DCA24917D1E22E95CFBB4800F773E2DEBE0ADD2570557AD8911EC96C584814,0x5E1096B2F88921EF2C8F04032B29BA0B4AC2AC86B6992421599D9EEC88E737AD,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
81478,70,27,0x874FEBFF663B3F11F324CFAA1E0F45D20940D927209DD9D25DB9486C44ADF84D,0x89124F2F51414416A47C9235C0B04521FCE747E51D68DC98F07FD627583CC3F1,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,26,992,0x5B90BCE5700912F94FBE1EDDFFEE1F0CE96338FA773529A83FA4F260622699B6,0x131D4789D621E157CED846E1D4942BAAFEECDC76C214D84B673407960CA2A43F,2,208,9.5,0,0,1,4,2,994,994,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
31741,57,545,0x24B50D3333BFAE8072A0C86F67998951521F766D912ADA62882BF89EC3B847BE,0x28C1EB6B7B03C5FE2A665069E1E75EB645FB7F4C3563B101F7D2030FBAAFC927,182,523.77,124,0,0,1,14,7,552,552,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
3802,41,1005,0x6D31CE88A472EC5D8EB60662BF2BF2AE499222A7C57B5278232797EC33CCD6AD,0xCA2DE59908136B6E748B5AA9E43BDBBA23E4871638BB67876E6AA9D69E5C114A,2,596,107.5,0,0,1,12,4,1009,1009,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
29549,60,577,0x5DCB85073897FC23E26F6A6A8813918C395BCF681D2DA92D62A47743708B41E3,0x4F9AC28E2E6CBED36ADDC67548E32DC6006B14D1FBD61B7EBCB29B07736E80FC,218,486.6,56,0,0,1,8,4,581,581,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
42760,63,368,0xF7F8340B533FE98C72334483C5EF63529BC0CA78F2A5FE8627CE3F1F3AB28665,0x8E685DD9F32B6F72DF0D159C56358ED5B63414CD269B10D5F412E02D4E2404CF,53,459.2,164,0,0,2,14,7,368,369,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
83585,52,0,0xC93C23F50B11F71BD77EC36202B9D42AB0BAA8E77F9F1F0AC36D84DBD54FE48A,0x7AE14552CC1ABDB74EED8F709E9ECDDA822F164C704FA798240CE071956A2428,116,336.9,105.5,0,0,1,8,4,4,4,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
48985,41,289,0x54E36E5F3D9D2EA7BCFA55D1184742047289F63ECE713293683401F6397E4399,0x97929A38F8E08B35127F17E1A3F9BD057F65B6B85C73E7779B21CFDA83DF7110,68,231.65,118.6,0,0,1,6,3,292,292,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
43193,NULL,361,0x678A77CBEAA5F446DC0D3528F7E0E2AD1768D7ECB64BB30D57ACA20294D70845,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,25,134,18,0,0,1,3,1,362,362,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
14105,47,840,0x63772C0C1B2E3B5EDEA4B2D36435892CD64D85F59486B3BBDEDE22EB4E631316,0x565E2041B06A96746E8B0568D8FD187D0C457B46D536DF7DD947BB24334C7171,12,79,7,0,0,1,1,1,841,841,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,1,0,0,0,0,0
71047,57,117,0x2817B5E56B9541B3A77DD5217C3F2BC5AB7D42BF4310FE73C21C522C3EE83327,0x17214FD07687B789124649FEC9C45C699E3F33060230C9966D329753786D365F,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
47793,67,301,0xC417B9175F641A0A59959ECC404D3CE18F0C55C7A740871957305BFC4F40C392,0xF1FA0D6FCF379677453A71B9C9F471D0B906F7778E0563F510242F7092DCD62B,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,34,1050,0xEB4C1D94A4E3F712B58C325912525337EB8548C475A085D852DD973EAC668811,0xCF027A01290B9C57D58F5B8A2FB569B907D04F068CFB36217FA48D1D49571B4F,76,196.36,27.5,0,0,1,8,4,1054,1054,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
46771,48,311,0x84366292B92C652FFAB438100F9BABE53115EDB49F934A42F601F30AE3F966BD,0xF14CF1DE5CA561DBAD1BF9A31E02739AC94C6D87DA1FB2DA6AAB70EC2BEB4DE0,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
42813,50,367,0x35BFBFAB5DF8274E4C25F82952E7A528E31AA9D627636DB01089ABB3909216FE,0x8DD443847834036633F7D95C3157914FA1EC9C048A206F3E50F6534CA3F0ADDB,106,246,34,0,0,1,4,2,369,369,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
35872,40,482,0x8062165D60C4916311C5E1657D7C337EB2C3D48FD161B45BC803AF4283965A01,0xFB0EFC650208698F4C5F887EF28920719B2C93192B71D1B0AD6BD09406D743AD,92,383.68,56,0,0,1,8,4,486,486,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
80070,27,45,0x8AF25B4EA9935CF414B26C90781A2ABBE377CA78AB3A5009D819503B627FF187,0x9E84C656AC2F9F65CE724B544AB62BF5AF112AF8407892DFAA57515BE737678F,12,343,118.5,0,0,1,6,3,48,48,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
72234,22,107,0x20F2C06B254B9F3F115D9DAC03F176D13E0C6B859ED0204794B64D5AC3CECC2F,0xEEACAC1EE7976658F7E90A82F052E5C2AA9DB1D9CB0562EF3049BA54C48886EF,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
9685,NULL,907,0x29923042B098B34C1FEA12D0110FC845C64B2C98ABFE47BE1DF0A671B9B7FEF4,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,0,139,29.5,0,0,1,2,1,908,908,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
38770,53,443,0xA1BB15EDC1D126514F9346F1C72B5589D7664BEBE026DF6C25DD8A22CB2DED45,0x9678C6604A6D3BBCDF3ED3718C7CACB92FAE92D0C66B712EF6D78C93B4CC6619,35,1593,207,0,0,1,6,3,446,446,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
27445,44,606,0x20C72577CD73B1BB6FB87F2AA400E1C62EE8037663D2CDEF37EE8A6B3453351C,0x4A023A311809DE8FA1463224E0816B802E0BE8686DF0C6DD9E11F362E79D7E4F,112,462,118,0,0,1,10,5,611,611,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
73836,33,95,0x73A78E8AEB249722D35374170280C53241D323F8A9C7F0F52FC9371A8FBAB2A6,0x1C5C683E39957F42C57531A45A38A4DB834A0A2543F0A9D1DB5E77AE140A935C,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
58259,36,212,0x3871B723FD0F19A0D08831B447336DE339C2DD712ABA7261A27726BAD114742A,0x1F2A68BC78EDA106B72BE626F61E1A739373A92DD62BBD2E37B53BD2DC96091A,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
79152,30,55,0xB7A2BCE746307D578CAA867C67B2A65405E82CFB25198B2738CC96941CCF2B0F,0x8470270EBAC1734BE943EC42372279D875879F7CF401C67B5DD784E7EF8FDF81,171,265.2,167.8,0,0,1,8,4,59,59,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,1,0,0,0,0,0,0
51672,24,266,0x5B2E69C68D473EA10BF97D9FAB7886FFB047127C150010D2FC88172FDAE1C022,0xFBEFC6D8F06F3C8C00AB670649E787F5E28A333BB961172520C657E91042B94A,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,1,0,0,0,0
55716,38,232,0xC933CD50F07F87330ABDE3A428B11E13EFCD5FC38169E4D84618548FAAE87C8A,0x871D6A63DB2437AC55B84CF17E94E112BEEB04A8E7BF993A5392EB0B7C0D0203,0,0,0,0,0,0,0,0,-1,-1,Direct,Direct,0,0,0,0,0,0,0,0,1,0,0,0,0
40199,44,423,0x4B9AED431B73DC0DDE8DB0AC52FFACB575CA6FB8960F4B418210011E23CD7213,0x221CD7A26C45BDE99231B6BE3C8D13EA2485132AA7F8C49C28A55712FA783C21,56,122.1,40.5,0,0,1,2,1,424,424,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
12283,46,867,0xDB414CE0D058C9A5A5B044CD5B3AF2132632F2FA23219C66201968CF5DD6CF24,0x4C5160E23B1EC0BE7275D6464A67733798C0ADC976EBEC255D9B74DCDD4D00DD,193,1047,637.6,0,0,1,12,4,871,871,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
43859,44,347,0x667C52EBB68922C68B4FEC968F63D79E441372A1FC97FBE65B4B560392747E4D,0xB21FB20F650380365CB8E12CC8056AAADA827F2456D0F5A4421A2B2B215D17CD,0,0,0,0,0,0,0,0,-1,-1,Travel Agent/Operator,Travel Agent/Operator,0,0,0,0,0,0,0,0,0,0,0,0,0
15139,37,826,0x1B648CA8D3928CD8FEEC651A41DF8598E7129FA3778082AC858C6013D8B7628E,0x43BDC97F53B644628A6F4CD533D5C72578A599EE4C1AC1573B6598C3C89B7A71,19,335.43,21,0,0,1,3,3,829,829,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
21985,48,694,0x2D1EE62828DADC6C2DFD2D294DD897B75E598ADBBF4063998A08FB4E8A19BCE1,0xF339BD0E139D269F7D4FE7F40D4876E9801DCE9FF7DC9B9450C88C204B5B5E66,0,84,23,0,0,1,2,1,695,695,Direct,Direct,0,0,0,0,0,0,0,0,0,0,0,0,0
77159,36,72,0x17FF7B38B77BFAFB2265DE6E18CA85B17EBB882E0AE005C557B0679D85C7BD52,0x68AA82C88AE839E0E9C50C3ED6B903289E7A16E55517D3E72018A26114620A72,57,149,24,0,0,1,2,1,73,73,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
6853,NULL,952,0x2A2D140115E7CF0BA19E15B36816F7C9FD8A5E1940302FC58CBD4BB7547389BB,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,86,159,42,0,0,1,6,3,955,955,Travel Agent/Operator,Groups,0,0,0,0,0,0,0,1,0,0,0,0,0
55152,31,239,0xDF18FC75C4A2540E4DD8129638483792421F4FC07BCE4FCB64AE6B244FD379BA,0x8E88E420CC9422EAC2FC670870EBE663D123F5228A842EC8EB1704B0F67A292E,54,486,28,0,0,1,4,2,241,241,Travel Agent/Operator,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
82238,52,16,0x384848D6AE4267CFDE0D3FE08AAC0C25CE5182E82138E68EA451F6F3D3521F1E,0x2695EE4C75AF5A71551A8E49242614C5A1C420EB2C311E9591B530923661B1E8,8,120.54,31,0,0,1,2,2,18,18,Travel Agent/Operator,Other,0,0,0,0,0,0,0,1,0,0,0,0,0
74933,NULL,88,0x029F8A94209D982E0924E4C623DA118048F432EA57030F3AB7A4B9C145CC2078,0x5FA1E0098A31497057C5A6B9FE9D49FD6DD47CCE7C268E6548699E78E587AAEA,0,218,29.3,0,0,1,2,2,90,90,Electronic Distribution,Other,0,0,0,0,0,0,0,0,0,0,0,0,0
